State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
KY,Kentucky,2015,August,12 month-ending,Number of Drug Overdose Deaths,"1,208",100,0.0152207002,
KY,Kentucky,2015,September,12 month-ending,Number of Drug Overdose Deaths,"1,233",100,0.0108297776,
KY,Kentucky,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,217",100,0.0107823687,
KY,Kentucky,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,240",100,0.0064660747,
KY,Kentucky,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,248",100,0.0043294729,
KY,Kentucky,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,253",100,0.0021825007,
KY,Kentucky,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,228",100,0.0021808348,
KY,Kentucky,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,253",100,0.0021720715,
KY,Kentucky,2016,April,12 month-ending,Number of Drug Overdose Deaths,"1,291",100,0.0043190014,
KY,Kentucky,2016,May,12 month-ending,Number of Drug Overdose Deaths,"1,320",100,0.0021612743,
KY,Kentucky,2016,June,12 month-ending,Number of Drug Overdose Deaths,"1,371",100,0.0021525745,
KY,Kentucky,2016,July,12 month-ending,Number of Drug Overdose Deaths,"1,376",100,0.0021462451,
KY,Kentucky,2016,August,12 month-ending,Number of Drug Overdose Deaths,"1,404",100,0.0021381684,
KY,Kentucky,2016,September,12 month-ending,Number of Drug Overdose Deaths,"1,411",100,0.0021253082,
KY,Kentucky,2016,October,12 month-ending,Number of Drug Overdose Deaths,"1,416",100,0.0042489909,
KY,Kentucky,2016,November,12 month-ending,Number of Drug Overdose Deaths,"1,395",100,0.0105746251,
KY,Kentucky,2016,December,12 month-ending,Number of Drug Overdose Deaths,"1,437",100,0.0105028778,
KY,Kentucky,2017,January,12 month-ending,Number of Drug Overdose Deaths,"1,480",100,0.0125423304,*Likely underreported due to incomplete data
KY,Kentucky,2017,February,12 month-ending,Number of Drug Overdose Deaths,"1,545",100,0.0125200843,*Likely underreported due to incomplete data
KY,Kentucky,2017,March,12 month-ending,Number of Drug Overdose Deaths,"1,552",100,0.0124958347,*Likely underreported due to incomplete data
KY,Kentucky,2017,April,12 month-ending,Number of Drug Overdose Deaths,"1,580",100,0.012489332,*Likely underreported due to incomplete data
KY,Kentucky,2017,May,12 month-ending,Number of Drug Overdose Deaths,"1,583",100,0.0145442457,*Likely underreported due to incomplete data
KY,Kentucky,2017,June,12 month-ending,Number of Drug Overdose Deaths,"1,564",100,0.0165820292,*Likely underreported due to incomplete data
KY,Kentucky,2017,July,12 month-ending,Number of Drug Overdose Deaths,"1,568",100,0.0165923468,*Likely underreported due to incomplete data
KY,Kentucky,2017,August,12 month-ending,Number of Drug Overdose Deaths,"1,575",100,0.0186997444,*Likely underreported due to incomplete data
KY,Kentucky,2017,September,12 month-ending,Number of Drug Overdose Deaths,"1,566",100,0.0187535163,*Likely underreported due to incomplete data
LA,Louisiana,2015,January,12 month-ending,Number of Deaths,"44,100",100,0.0362811791,
LA,Louisiana,2015,February,12 month-ending,Number of Deaths,"44,150",100,0.0430351076,
LA,Louisiana,2015,March,12 month-ending,Number of Deaths,"44,301",100,0.040631137,
LA,Louisiana,2015,April,12 month-ending,Number of Deaths,"44,230",100,0.0520009044,
LA,Louisiana,2015,May,12 month-ending,Number of Deaths,"44,154",100,0.0566200118,
LA,Louisiana,2015,June,12 month-ending,Number of Deaths,"44,191",100,0.0656242221,
LA,Louisiana,2015,July,12 month-ending,Number of Deaths,"44,204",100,0.0723916388,
LA,Louisiana,2015,August,12 month-ending,Number of Deaths,"44,240",100,0.0768535262,
LA,Louisiana,2015,September,12 month-ending,Number of Deaths,"44,371",100,0.0811340741,
LA,Louisiana,2015,October,12 month-ending,Number of Deaths,"44,348",100,0.0789212591,
LA,Louisiana,2015,November,12 month-ending,Number of Deaths,"44,169",100,0.0769770654,
LA,Louisiana,2015,December,12 month-ending,Number of Deaths,"43,914",100,0.0842555905,
LA,Louisiana,2016,January,12 month-ending,Number of Deaths,"43,495",100,0.0827681343,
LA,Louisiana,2016,February,12 month-ending,Number of Deaths,"43,428",100,0.0759878419,
LA,Louisiana,2016,March,12 month-ending,Number of Deaths,"43,445",100,0.075958108,
LA,Louisiana,2016,April,12 month-ending,Number of Deaths,"43,610",100,0.0664985095,
LA,Louisiana,2016,May,12 month-ending,Number of Deaths,"43,743",100,0.0594380815,
LA,Louisiana,2016,June,12 month-ending,Number of Deaths,"43,768",100,0.0479802596,
LA,Louisiana,2016,July,12 month-ending,Number of Deaths,"43,742",100,0.0342919848,
LA,Louisiana,2016,August,12 month-ending,Number of Deaths,"43,939",100,0.0295864722,
LA,Louisiana,2016,September,12 month-ending,Number of Deaths,"44,033",100,0.0249812641,
LA,Louisiana,2016,October,12 month-ending,Number of Deaths,"44,225",100,0.018089316,
LA,Louisiana,2016,November,12 month-ending,Number of Deaths,"44,340",100,0.0157870997,
LA,Louisiana,2016,December,12 month-ending,Number of Deaths,"44,411",100,0.0090067776,
LA,Louisiana,2017,January,12 month-ending,Number of Deaths,"44,571",100,0.006730834,*Likely underreported due to incomplete data
LA,Louisiana,2017,February,12 month-ending,Number of Deaths,"44,586",100,0.008971426,*Likely underreported due to incomplete data
LA,Louisiana,2017,March,12 month-ending,Number of Deaths,"44,757",100,0.0111714369,*Likely underreported due to incomplete data
LA,Louisiana,2017,April,12 month-ending,Number of Deaths,"44,827",100,0.0089231936,*Likely underreported due to incomplete data
MD,Maryland,2015,June,12 month-ending,Cocaine (T40.5),122,100,0.010570601,
LA,Louisiana,2017,May,12 month-ending,Number of Deaths,"44,897",100,0.0111366016,*Likely underreported due to incomplete data
LA,Louisiana,2017,June,12 month-ending,Number of Deaths,"44,950",100,0.0133481646,*Likely underreported due to incomplete data
LA,Louisiana,2017,July,12 month-ending,Number of Deaths,"44,967",100,0.0177908244,*Likely underreported due to incomplete data
LA,Louisiana,2017,August,12 month-ending,Number of Deaths,"45,001",100,0.0222217284,*Likely underreported due to incomplete data
LA,Louisiana,2017,September,12 month-ending,Number of Deaths,"44,980",100,0.0222321032,*Likely underreported due to incomplete data
LA,Louisiana,2015,January,12 month-ending,Number of Drug Overdose Deaths,782,100,0.0362811791,
LA,Louisiana,2015,February,12 month-ending,Number of Drug Overdose Deaths,785,100,0.0430351076,
LA,Louisiana,2015,March,12 month-ending,Number of Drug Overdose Deaths,784,100,0.040631137,
LA,Louisiana,2015,April,12 month-ending,Number of Drug Overdose Deaths,796,100,0.0520009044,
LA,Louisiana,2015,May,12 month-ending,Number of Drug Overdose Deaths,803,100,0.0566200118,
LA,Louisiana,2015,June,12 month-ending,Number of Drug Overdose Deaths,802,100,0.0656242221,
LA,Louisiana,2015,July,12 month-ending,Number of Drug Overdose Deaths,825,100,0.0723916388,
LA,Louisiana,2015,August,12 month-ending,Number of Drug Overdose Deaths,823,100,0.0768535262,
LA,Louisiana,2015,September,12 month-ending,Number of Drug Overdose Deaths,838,100,0.0811340741,
LA,Louisiana,2015,October,12 month-ending,Number of Drug Overdose Deaths,834,100,0.0789212591,
LA,Louisiana,2015,November,12 month-ending,Number of Drug Overdose Deaths,853,100,0.0769770654,
LA,Louisiana,2015,December,12 month-ending,Number of Drug Overdose Deaths,875,100,0.0842555905,
LA,Louisiana,2016,January,12 month-ending,Number of Drug Overdose Deaths,890,100,0.0827681343,
LA,Louisiana,2016,February,12 month-ending,Number of Drug Overdose Deaths,901,100,0.0759878419,
LA,Louisiana,2016,March,12 month-ending,Number of Drug Overdose Deaths,894,100,0.075958108,
LA,Louisiana,2016,April,12 month-ending,Number of Drug Overdose Deaths,893,100,0.0664985095,
LA,Louisiana,2016,May,12 month-ending,Number of Drug Overdose Deaths,899,100,0.0594380815,
LA,Louisiana,2016,June,12 month-ending,Number of Drug Overdose Deaths,941,100,0.0479802596,
LA,Louisiana,2016,July,12 month-ending,Number of Drug Overdose Deaths,962,100,0.0342919848,
LA,Louisiana,2016,August,12 month-ending,Number of Drug Overdose Deaths,979,100,0.0295864722,
LA,Louisiana,2016,September,12 month-ending,Number of Drug Overdose Deaths,997,100,0.0249812641,
LA,Louisiana,2016,October,12 month-ending,Number of Drug Overdose Deaths,"1,021",100,0.018089316,
LA,Louisiana,2016,November,12 month-ending,Number of Drug Overdose Deaths,"1,012",100,0.0157870997,
LA,Louisiana,2016,December,12 month-ending,Number of Drug Overdose Deaths,"1,004",100,0.0090067776,
LA,Louisiana,2017,January,12 month-ending,Number of Drug Overdose Deaths,"1,016",100,0.006730834,*Likely underreported due to incomplete data
LA,Louisiana,2017,February,12 month-ending,Number of Drug Overdose Deaths,"1,009",100,0.008971426,*Likely underreported due to incomplete data
LA,Louisiana,2017,March,12 month-ending,Number of Drug Overdose Deaths,"1,019",100,0.0111714369,*Likely underreported due to incomplete data
LA,Louisiana,2017,April,12 month-ending,Number of Drug Overdose Deaths,"1,035",100,0.0089231936,*Likely underreported due to incomplete data
LA,Louisiana,2017,May,12 month-ending,Number of Drug Overdose Deaths,"1,029",100,0.0111366016,*Likely underreported due to incomplete data
LA,Louisiana,2017,June,12 month-ending,Number of Drug Overdose Deaths,"1,014",100,0.0133481646,*Likely underreported due to incomplete data
LA,Louisiana,2017,July,12 month-ending,Number of Drug Overdose Deaths,"1,005",100,0.0177908244,*Likely underreported due to incomplete data
LA,Louisiana,2017,August,12 month-ending,Number of Drug Overdose Deaths,"1,018",100,0.0222217284,*Likely underreported due to incomplete data
LA,Louisiana,2017,September,12 month-ending,Number of Drug Overdose Deaths,"1,012",100,0.0222321032,*Likely underreported due to incomplete data
MA,Massachusetts,2015,January,12 month-ending,Number of Deaths,"57,044",100,1.2989972653,
MA,Massachusetts,2015,February,12 month-ending,Number of Deaths,"57,676",100,1.3367778625,
MA,Massachusetts,2015,March,12 month-ending,Number of Deaths,"58,056",100,1.3435303845,
MA,Massachusetts,2015,April,12 month-ending,Number of Deaths,"58,197",100,1.3901060192,
MA,Massachusetts,2015,May,12 month-ending,Number of Deaths,"58,356",100,1.3794639797,
MA,Massachusetts,2015,June,12 month-ending,Number of Deaths,"58,523",100,1.4062847086,
MA,Massachusetts,2015,July,12 month-ending,Number of Deaths,"58,729",100,1.4115683904,
MA,Massachusetts,2015,August,12 month-ending,Number of Deaths,"58,790",100,1.4015989114,
MA,Massachusetts,2015,September,12 month-ending,Number of Deaths,"58,924",100,1.3322245605,
MA,Massachusetts,2015,October,12 month-ending,Number of Deaths,"59,151",100,1.2747037244,
MA,Massachusetts,2015,November,12 month-ending,Number of Deaths,"59,104",100,1.082837033,
MA,Massachusetts,2015,December,12 month-ending,Number of Deaths,"58,761",100,0.813464713,
MA,Massachusetts,2016,January,12 month-ending,Number of Deaths,"57,874",100,0.749904966,
MA,Massachusetts,2016,February,12 month-ending,Number of Deaths,"57,469",100,0.6768866693,
MA,Massachusetts,2016,March,12 month-ending,Number of Deaths,"57,250",100,0.6462882096,
MA,Massachusetts,2016,April,12 month-ending,Number of Deaths,"57,077",100,0.5729102791,
MA,Massachusetts,2016,May,12 month-ending,Number of Deaths,"56,934",100,0.5269259142,
MA,Massachusetts,2016,June,12 month-ending,Number of Deaths,"56,937",100,0.447863428,
MA,Massachusetts,2016,July,12 month-ending,Number of Deaths,"56,793",100,0.3926540243,
MA,Massachusetts,2016,August,12 month-ending,Number of Deaths,"56,981",100,0.391358523,
MA,Massachusetts,2016,September,12 month-ending,Number of Deaths,"57,129",100,0.3850933851,
MA,Massachusetts,2016,October,12 month-ending,Number of Deaths,"57,073",100,0.3697019606,
MA,Massachusetts,2016,November,12 month-ending,Number of Deaths,"57,362",100,0.4532617412,
MA,Massachusetts,2016,December,12 month-ending,Number of Deaths,"57,861",100,0.4804617964,
MA,Massachusetts,2017,January,12 month-ending,Number of Deaths,"58,454",100,0.4926951107,*Likely underreported due to incomplete data
MA,Massachusetts,2017,February,12 month-ending,Number of Deaths,"58,797",100,0.5408439206,*Likely underreported due to incomplete data
MA,Massachusetts,2017,March,12 month-ending,Number of Deaths,"58,965",100,0.5766132451,*Likely underreported due to incomplete data
MA,Massachusetts,2017,April,12 month-ending,Number of Deaths,"59,087",100,0.6160407535,*Likely underreported due to incomplete data
MA,Massachusetts,2017,May,12 month-ending,Number of Deaths,"59,071",100,0.6754583467,*Likely underreported due to incomplete data
MA,Massachusetts,2017,June,12 month-ending,Number of Deaths,"59,163",100,0.7521592887,*Likely underreported due to incomplete data
MA,Massachusetts,2017,July,12 month-ending,Number of Deaths,"59,430",100,0.7857984183,*Likely underreported due to incomplete data
MA,Massachusetts,2017,August,12 month-ending,Number of Deaths,"59,582",100,0.8324661811,*Likely underreported due to incomplete data
MA,Massachusetts,2017,September,12 month-ending,Number of Deaths,"59,526",100,0.8450089037,*Likely underreported due to incomplete data
MA,Massachusetts,2015,January,12 month-ending,Number of Drug Overdose Deaths,"1,296",100,1.2989972653,
MA,Massachusetts,2015,February,12 month-ending,Number of Drug Overdose Deaths,"1,288",100,1.3367778625,
MA,Massachusetts,2015,March,12 month-ending,Number of Drug Overdose Deaths,"1,331",100,1.3435303845,
MA,Massachusetts,2015,April,12 month-ending,Number of Drug Overdose Deaths,"1,376",100,1.3901060192,
MA,Massachusetts,2015,May,12 month-ending,Number of Drug Overdose Deaths,"1,395",100,1.3794639797,
MA,Massachusetts,2015,June,12 month-ending,Number of Drug Overdose Deaths,"1,408",100,1.4062847086,
MA,Massachusetts,2015,July,12 month-ending,Number of Drug Overdose Deaths,"1,453",100,1.4115683904,
MA,Massachusetts,2015,August,12 month-ending,Number of Drug Overdose Deaths,"1,494",100,1.4015989114,
MA,Massachusetts,2015,September,12 month-ending,Number of Drug Overdose Deaths,"1,549",100,1.3322245605,
MA,Massachusetts,2015,October,12 month-ending,Number of Drug Overdose Deaths,"1,623",100,1.2747037244,
MA,Massachusetts,2015,November,12 month-ending,Number of Drug Overdose Deaths,"1,702",100,1.082837033,
MA,Massachusetts,2015,December,12 month-ending,Number of Drug Overdose Deaths,"1,723",100,0.813464713,
MA,Massachusetts,2016,January,12 month-ending,Number of Drug Overdose Deaths,"1,738",100,0.749904966,
MA,Massachusetts,2016,February,12 month-ending,Number of Drug Overdose Deaths,"1,788",100,0.6768866693,
MA,Massachusetts,2016,March,12 month-ending,Number of Drug Overdose Deaths,"1,812",100,0.6462882096,
MA,Massachusetts,2016,April,12 month-ending,Number of Drug Overdose Deaths,"1,889",100,0.5729102791,
MA,Massachusetts,2016,May,12 month-ending,Number of Drug Overdose Deaths,"1,932",100,0.5269259142,
MA,Massachusetts,2016,June,12 month-ending,Number of Drug Overdose Deaths,"2,001",100,0.447863428,
MA,Massachusetts,2016,July,12 month-ending,Number of Drug Overdose Deaths,"2,073",100,0.3926540243,
MA,Massachusetts,2016,August,12 month-ending,Number of Drug Overdose Deaths,"2,089",100,0.391358523,
MA,Massachusetts,2016,September,12 month-ending,Number of Drug Overdose Deaths,"2,131",100,0.3850933851,
MA,Massachusetts,2016,October,12 month-ending,Number of Drug Overdose Deaths,"2,143",100,0.3697019606,
MA,Massachusetts,2016,November,12 month-ending,Number of Drug Overdose Deaths,"2,157",100,0.4532617412,
MA,Massachusetts,2016,December,12 month-ending,Number of Drug Overdose Deaths,"2,198",100,0.4804617964,
MA,Massachusetts,2017,January,12 month-ending,Number of Drug Overdose Deaths,"2,223",100,0.4926951107,*Likely underreported due to incomplete data
MA,Massachusetts,2017,February,12 month-ending,Number of Drug Overdose Deaths,"2,201",100,0.5408439206,*Likely underreported due to incomplete data
MA,Massachusetts,2017,March,12 month-ending,Number of Drug Overdose Deaths,"2,193",100,0.5766132451,*Likely underreported due to incomplete data
MA,Massachusetts,2017,April,12 month-ending,Number of Drug Overdose Deaths,"2,155",100,0.6160407535,*Likely underreported due to incomplete data
MA,Massachusetts,2017,May,12 month-ending,Number of Drug Overdose Deaths,"2,122",100,0.6754583467,*Likely underreported due to incomplete data
MA,Massachusetts,2017,June,12 month-ending,Number of Drug Overdose Deaths,"2,081",100,0.7521592887,*Likely underreported due to incomplete data
MA,Massachusetts,2017,July,12 month-ending,Number of Drug Overdose Deaths,"2,051",100,0.7857984183,*Likely underreported due to incomplete data
MA,Massachusetts,2017,August,12 month-ending,Number of Drug Overdose Deaths,"2,072",100,0.8324661811,*Likely underreported due to incomplete data
MA,Massachusetts,2017,September,12 month-ending,Number of Drug Overdose Deaths,"2,067",100,0.8450089037,*Likely underreported due to incomplete data
